Id,rating
803059,3
803060,4
803061,4
803062,4
803063,4
803064,4
803065,4
803066,4
803067,4
803068,5
803069,2
803070,4
803071,4
803072,2
803073,4
803074,4
803075,4
803076,4
803077,4
803078,2
803079,4
803080,4
803081,4
803082,3
803083,5
803084,3
803085,3
803086,4
803087,4
803088,4
803089,1
803090,4
803091,3
803092,2
803093,4
803094,2
803095,4
803096,4
803097,4
803098,2
803099,4
803100,4
803101,4
803102,4
803103,4
803104,4
803105,3
803106,4
803107,4
803108,4
803109,4
803110,4
803111,4
803112,4
803113,4
803114,3
803115,4
803116,4
803117,4
803118,4
803119,4
803120,4
803121,3
803122,4
803123,4
803124,4
803125,3
803126,4
803127,3
803128,4
803129,3
803130,3
803131,4
803132,3
803133,4
803134,3
803135,4
803136,4
803137,3
803138,4
803139,4
803140,5
803141,4
803142,4
803143,4
803144,4
803145,4
803146,4
803147,4
803148,4
803149,4
803150,4
803151,4
803152,4
803153,3
803154,4
803155,5
803156,4
803157,4
803158,3
803159,4
803160,5
803161,4
803162,4
803163,4
803164,4
803165,4
803166,4
803167,4
803168,4
803169,4
803170,3
803171,4
803172,4
803173,3
803174,4
803175,4
803176,4
803177,5
803178,4
803179,5
803180,4
803181,4
803182,4
803183,4
803184,4
803185,4
803186,4
803187,4
803188,5
803189,4
803190,4
803191,4
803192,4
803193,4
803194,4
803195,5
803196,4
803197,4
803198,4
803199,4
803200,4
803201,4
803202,4
803203,4
803204,3
803205,2
803206,5
803207,5
803208,4
803209,4
803210,4
803211,4
803212,4
803213,5
803214,4
803215,3
803216,4
803217,4
803218,4
803219,4
803220,4
803221,4
803222,4
803223,4
803224,4
803225,4
803226,4
803227,4
803228,4
803229,4
803230,4
803231,4
803232,4
803233,3
803234,4
803235,4
803236,4
803237,4
803238,3
803239,4
803240,4
803241,3
803242,4
803243,4
803244,4
803245,4
803246,2
803247,4
803248,4
803249,4
803250,4
803251,4
803252,3
803253,4
803254,4
803255,4
803256,4
803257,4
803258,4
803259,4
803260,3
803261,4
803262,4
803263,4
803264,4
803265,4
803266,3
803267,4
803268,3
803269,4
803270,4
803271,4
803272,4
803273,4
803274,4
803275,3
803276,4
803277,4
803278,4
803279,4
803280,4
803281,4
803282,4
803283,4
803284,4
803285,4
803286,4
803287,4
803288,4
803289,4
803290,4
803291,4
803292,4
803293,4
803294,4
803295,3
803296,4
803297,4
803298,4
803299,4
803300,4
803301,4
803302,4
803303,4
803304,5
803305,4
803306,4
803307,4
803308,4
803309,3
803310,4
803311,4
803312,4
803313,4
803314,4
803315,4
803316,4
803317,4
803318,4
803319,4
803320,4
803321,4
803322,4
803323,4
803324,4
803325,4
803326,4
803327,4
803328,5
803329,4
803330,5
803331,4
803332,4
803333,3
803334,4
803335,4
803336,4
803337,4
803338,5
803339,4
803340,4
803341,4
803342,4
803343,4
803344,4
803345,3
803346,3
803347,4
803348,5
803349,4
803350,4
803351,4
803352,4
803353,5
803354,4
803355,4
803356,4
803357,4
803358,4
803359,4
803360,4
803361,4
803362,4
803363,4
803364,4
803365,4
803366,4
803367,4
803368,3
803369,4
803370,4
803371,3
803372,4
803373,4
803374,4
803375,4
803376,4
803377,4
803378,4
803379,4
803380,4
803381,4
803382,4
803383,4
803384,3
803385,5
803386,4
803387,4
803388,4
803389,4
803390,4
803391,4
803392,4
803393,4
803394,4
803395,4
803396,4
803397,5
803398,5
803399,3
803400,4
803401,4
803402,4
803403,4
803404,4
803405,3
803406,4
803407,4
803408,4
803409,4
803410,4
803411,3
803412,3
803413,4
803414,5
803415,4
803416,4
803417,4
803418,4
803419,4
803420,4
803421,4
803422,3
803423,4
803424,3
803425,3
803426,5
803427,4
803428,4
803429,4
803430,4
803431,4
803432,4
803433,4
803434,2
803435,4
803436,4
803437,2
803438,4
803439,4
803440,4
803441,3
803442,4
803443,4
803444,4
803445,4
803446,4
803447,4
803448,5
803449,4
803450,4
803451,4
803452,4
803453,4
803454,3
803455,4
803456,4
803457,3
803458,4
803459,4
803460,3
803461,5
803462,4
803463,4
803464,4
803465,4
803466,4
803467,3
803468,4
803469,4
803470,4
803471,4
803472,4
803473,4
803474,4
803475,4
803476,4
803477,3
803478,5
803479,3
803480,4
803481,4
803482,5
803483,4
803484,4
803485,4
803486,4
803487,3
803488,4
803489,5
803490,3
803491,4
803492,3
803493,3
803494,4
803495,4
803496,5
803497,4
803498,4
803499,4
803500,4
803501,4
803502,5
803503,4
803504,4
803505,4
803506,4
803507,4
803508,4
803509,4
803510,4
803511,4
803512,4
803513,4
803514,4
803515,4
803516,3
803517,4
803518,4
803519,4
803520,4
803521,3
803522,4
803523,5
803524,4
803525,4
803526,4
803527,4
803528,4
803529,5
803530,4
803531,3
803532,4
803533,4
803534,4
803535,4
803536,4
803537,4
803538,4
803539,4
803540,4
803541,4
803542,5
803543,4
803544,4
803545,3
803546,4
803547,4
803548,3
803549,4
803550,4
803551,4
803552,4
803553,4
803554,4
803555,4
803556,3
803557,4
803558,4
803559,4
803560,4
803561,4
803562,4
803563,4
803564,4
803565,4
803566,4
803567,5
803568,4
803569,4
803570,4
803571,3
803572,4
803573,4
803574,4
803575,4
803576,4
803577,3
803578,4
803579,4
803580,4
803581,5
803582,4
803583,4
803584,4
803585,4
803586,4
803587,4
803588,4
803589,4
803590,4
803591,4
803592,3
803593,4
803594,4
803595,5
803596,4
803597,3
803598,4
803599,3
803600,4
803601,4
803602,5
803603,4
803604,3
803605,4
803606,4
803607,4
803608,5
803609,4
803610,4
803611,4
803612,4
803613,5
803614,4
803615,4
803616,3
803617,5
803618,4
803619,4
803620,5
803621,2
803622,4
803623,4
803624,4
803625,4
803626,3
803627,4
803628,4
803629,4
803630,4
803631,4
803632,4
803633,4
803634,5
803635,4
803636,4
803637,4
803638,4
803639,4
803640,4
803641,4
803642,4
803643,4
803644,4
803645,4
803646,4
803647,4
803648,4
803649,4
803650,4
803651,5
803652,5
803653,4
803654,4
803655,5
803656,4
803657,4
803658,4
803659,5
803660,4
803661,4
803662,4
803663,5
803664,4
803665,4
803666,3
803667,5
803668,3
803669,3
803670,4
803671,4
803672,2
803673,4
803674,4
803675,4
803676,4
803677,5
803678,4
803679,4
803680,3
803681,4
803682,4
803683,4
803684,4
803685,3
803686,4
803687,4
803688,3
803689,4
803690,4
803691,3
803692,3
803693,4
803694,4
803695,4
803696,4
803697,4
803698,4
803699,3
803700,5
803701,4
803702,4
803703,4
803704,4
803705,3
803706,4
803707,3
803708,5
803709,4
803710,3
803711,4
803712,4
803713,4
803714,5
803715,3
803716,4
803717,4
803718,4
803719,4
803720,3
803721,4
803722,4
803723,4
803724,3
803725,4
803726,4
803727,4
803728,4
803729,3
803730,5
803731,3
803732,4
803733,4
803734,3
803735,5
803736,4
803737,4
803738,4
803739,4
803740,4
803741,3
803742,4
803743,4
803744,4
803745,5
803746,4
803747,4
803748,4
803749,3
803750,4
803751,4
803752,4
803753,2
803754,5
803755,3
803756,1
803757,4
803758,4
803759,3
803760,4
803761,3
803762,4
803763,4
803764,4
803765,3
803766,3
803767,5
803768,4
803769,4
803770,4
803771,4
803772,5
803773,4
803774,4
803775,4
803776,3
803777,4
803778,4
803779,4
803780,4
803781,4
803782,4
803783,4
803784,4
803785,4
803786,4
803787,4
803788,4
803789,4
803790,4
803791,4
803792,5
803793,4
803794,4
803795,5
803796,3
803797,4
803798,4
803799,1
803800,4
803801,4
803802,4
803803,5
803804,4
803805,4
803806,4
803807,5
803808,4
803809,4
803810,4
803811,4
803812,4
803813,3
803814,5
803815,4
803816,4
803817,4
803818,4
803819,5
803820,3
803821,4
803822,4
803823,4
803824,4
803825,4
803826,3
803827,4
803828,4
803829,3
803830,3
803831,4
803832,4
803833,4
803834,4
803835,4
803836,4
803837,4
803838,3
803839,4
803840,4
803841,4
803842,4
803843,3
803844,4
803845,4
803846,4
803847,4
803848,4
803849,5
803850,4
803851,4
803852,4
803853,4
803854,4
803855,3
803856,4
803857,4
803858,4
803859,4
803860,4
803861,4
803862,3
803863,1
803864,4
803865,4
803866,4
803867,4
803868,4
803869,4
803870,4
803871,3
803872,3
803873,4
803874,4
803875,4
803876,4
803877,3
803878,4
803879,4
803880,4
803881,4
803882,4
803883,4
803884,3
803885,4
803886,4
803887,4
803888,5
803889,4
803890,3
803891,4
803892,3
803893,4
803894,3
803895,4
803896,4
803897,4
803898,4
803899,3
803900,5
803901,3
803902,4
803903,4
803904,4
803905,4
803906,4
803907,4
803908,4
803909,4
803910,4
803911,4
803912,4
803913,3
803914,4
803915,4
803916,4
803917,3
803918,4
803919,4
803920,4
803921,4
803922,4
803923,3
803924,5
803925,3
803926,4
803927,3
803928,4
803929,4
803930,3
803931,4
803932,4
803933,3
803934,4
803935,4
803936,4
803937,4
803938,4
803939,4
803940,4
803941,3
803942,4
803943,4
803944,4
803945,4
803946,4
803947,4
803948,4
803949,3
803950,4
803951,4
803952,5
803953,4
803954,3
803955,4
803956,4
803957,4
803958,4
803959,4
803960,4
803961,4
803962,4
803963,4
803964,4
803965,5
803966,4
803967,4
803968,4
803969,4
803970,5
803971,4
803972,4
803973,4
803974,4
803975,4
803976,4
803977,4
803978,4
803979,4
803980,3
803981,4
803982,4
803983,4
803984,4
803985,4
803986,4
803987,4
803988,5
803989,4
803990,4
803991,4
803992,4
803993,4
803994,4
803995,4
803996,4
803997,4
803998,4
803999,5
804000,4
804001,4
804002,4
804003,4
804004,4
804005,4
804006,5
804007,4
804008,4
804009,5
804010,3
804011,4
804012,4
804013,4
804014,4
804015,3
804016,4
804017,4
804018,4
804019,4
804020,4
804021,4
804022,4
804023,4
804024,4
804025,3
804026,3
804027,4
804028,4
804029,3
804030,5
804031,4
804032,3
804033,5
804034,3
804035,4
804036,4
804037,4
804038,5
804039,4
804040,3
804041,4
804042,4
804043,4
804044,4
804045,4
804046,4
804047,4
804048,3
804049,4
804050,4
804051,4
804052,4
804053,4
804054,1
804055,4
804056,3
804057,4
804058,4
804059,4
804060,4
804061,3
804062,4
804063,3
804064,5
804065,4
804066,4
804067,4
804068,4
804069,4
804070,4
804071,4
804072,4
804073,4
804074,4
804075,4
804076,3
804077,4
804078,3
804079,3
804080,4
804081,4
804082,4
804083,5
804084,4
804085,4
804086,4
804087,4
804088,4
804089,3
804090,4
804091,3
804092,4
804093,4
804094,4
804095,4
804096,4
804097,4
804098,4
804099,4
804100,3
804101,4
804102,4
804103,4
804104,4
804105,3
804106,4
804107,4
804108,4
804109,4
804110,4
804111,4
804112,4
804113,3
804114,3
804115,3
804116,3
804117,4
804118,5
804119,4
804120,3
804121,4
804122,4
804123,4
804124,4
804125,3
804126,4
804127,4
804128,4
804129,4
804130,3
804131,4
804132,4
804133,3
804134,4
804135,4
804136,4
804137,3
804138,4
804139,4
804140,3
804141,4
804142,3
804143,4
804144,4
804145,4
804146,4
804147,4
804148,4
804149,4
804150,4
804151,4
804152,4
804153,4
804154,4
804155,4
804156,4
804157,4
804158,4
804159,5
804160,4
804161,4
804162,4
804163,4
804164,4
804165,4
804166,4
804167,4
804168,4
804169,4
804170,4
804171,4
804172,4
804173,4
804174,3
804175,5
804176,5
804177,4
804178,4
804179,4
804180,3
804181,3
804182,4
804183,4
804184,3
804185,4
804186,4
804187,3
804188,4
804189,4
804190,3
804191,3
804192,3
804193,4
804194,4
804195,4
804196,4
804197,4
804198,5
804199,4
804200,4
804201,4
804202,4
804203,4
804204,3
804205,4
804206,4
804207,3
804208,4
804209,5
804210,5
804211,4
804212,5
804213,4
804214,4
804215,4
804216,4
804217,3
804218,4
804219,4
804220,4
804221,4
804222,5
804223,4
804224,4
804225,5
804226,4
804227,4
804228,4
804229,5
804230,3
804231,4
804232,3
804233,4
804234,4
804235,4
804236,5
804237,4
804238,4
804239,3
804240,3
804241,3
804242,5
804243,4
804244,4
804245,4
804246,4
804247,4
804248,4
804249,4
804250,4
804251,3
804252,4
804253,4
804254,4
804255,3
804256,4
804257,4
804258,5
804259,4
804260,4
804261,4
804262,5
804263,5
804264,4
804265,4
804266,4
804267,4
804268,4
804269,4
804270,4
804271,4
804272,4
804273,4
804274,5
804275,4
804276,4
804277,3
804278,5
804279,4
804280,4
804281,4
804282,4
804283,5
804284,3
804285,4
804286,4
804287,3
804288,4
804289,5
804290,4
804291,5
804292,4
804293,4
804294,4
804295,3
804296,4
804297,4
804298,5
804299,4
804300,3
804301,4
804302,4
804303,5
804304,5
804305,4
804306,4
804307,5
804308,5
804309,4
804310,4
804311,4
804312,4
804313,3
804314,4
804315,3
804316,3
804317,3
804318,4
804319,4
804320,4
804321,3
804322,4
804323,3
804324,5
804325,3
804326,4
804327,3
804328,4
804329,4
804330,4
804331,4
804332,4
804333,4
804334,4
804335,4
804336,4
804337,4
804338,4
804339,5
804340,4
804341,3
804342,4
804343,4
804344,4
804345,4
804346,4
804347,4
804348,4
804349,4
804350,4
804351,4
804352,4
804353,4
804354,4
804355,3
804356,4
804357,4
804358,4
804359,4
804360,4
804361,4
804362,4
804363,4
804364,4
804365,4
804366,4
804367,4
804368,4
804369,4
804370,4
804371,4
804372,4
804373,4
804374,4
804375,4
804376,4
804377,4
804378,4
804379,4
804380,4
804381,4
804382,4
804383,4
804384,4
804385,4
804386,4
804387,4
804388,4
804389,4
804390,4
804391,4
804392,4
804393,4
804394,4
804395,3
804396,5
804397,4
804398,4
804399,4
804400,4
804401,4
804402,4
804403,4
804404,4
804405,4
804406,4
804407,3
804408,4
804409,4
804410,4
804411,3
804412,4
804413,4
804414,4
804415,4
804416,4
804417,4
804418,4
804419,4
804420,4
804421,4
804422,4
804423,4
804424,4
804425,4
804426,4
804427,3
804428,4
804429,4
804430,4
804431,4
804432,4
804433,4
804434,5
804435,4
804436,4
804437,4
804438,4
804439,4
804440,5
804441,4
804442,5
804443,4
804444,4
804445,4
804446,4
804447,5
804448,4
804449,4
804450,4
804451,4
804452,4
804453,3
804454,5
804455,4
804456,3
804457,4
804458,4
804459,3
804460,4
804461,4
804462,5
804463,4
804464,5
804465,2
804466,4
804467,4
804468,3
804469,3
804470,4
804471,4
804472,4
804473,4
804474,4
804475,3
804476,4
804477,4
804478,4
804479,4
804480,5
804481,3
804482,3
804483,4
804484,4
804485,5
804486,4
804487,4
804488,4
804489,4
804490,5
804491,4
804492,5
804493,4
804494,4
804495,4
804496,4
804497,4
804498,4
804499,4
804500,4
804501,4
804502,4
804503,5
804504,4
804505,3
804506,4
804507,4
804508,4
804509,4
804510,4
804511,4
804512,4
804513,4
804514,4
804515,4
804516,4
804517,4
804518,4
804519,4
804520,4
804521,4
804522,4
804523,4
804524,4
804525,5
804526,4
804527,3
804528,4
804529,4
804530,4
804531,4
804532,4
804533,4
804534,4
804535,4
804536,4
804537,4
804538,4
804539,4
804540,5
804541,5
804542,4
804543,4
804544,4
804545,4
804546,4
804547,5
804548,4
804549,4
804550,4
804551,3
804552,4
804553,3
804554,4
804555,3
804556,3
804557,4
804558,3
804559,4
804560,4
804561,4
804562,3
804563,4
804564,3
804565,4
804566,4
804567,4
804568,4
804569,3
804570,4
804571,4
804572,4
804573,4
804574,4
804575,4
804576,5
804577,4
804578,4
804579,4
804580,3
804581,4
804582,4
804583,4
804584,4
804585,3
804586,4
804587,5
804588,3
804589,4
804590,3
804591,4
804592,4
804593,4
804594,4
804595,4
804596,4
804597,4
804598,4
804599,4
804600,4
804601,4
804602,4
804603,5
804604,4
804605,4
804606,4
804607,4
804608,4
804609,4
804610,4
804611,4
804612,4
804613,4
804614,4
804615,4
804616,4
804617,4
804618,5
804619,3
804620,4
804621,3
804622,4
804623,4
804624,4
804625,4
804626,5
804627,4
804628,4
804629,4
804630,4
804631,3
804632,3
804633,4
804634,4
804635,4
804636,5
804637,5
804638,1
804639,4
804640,4
804641,5
804642,4
804643,4
804644,4
804645,4
804646,4
804647,4
804648,4
804649,4
804650,4
804651,3
804652,4
804653,3
804654,4
804655,4
804656,4
804657,4
804658,4
804659,4
804660,4
804661,4
804662,4
804663,4
804664,4
804665,4
804666,4
804667,4
804668,4
804669,4
804670,4
804671,4
804672,4
804673,4
804674,4
804675,4
804676,4
804677,4
804678,4
804679,5
804680,4
804681,4
804682,4
804683,3
804684,3
804685,4
804686,4
804687,4
804688,4
804689,4
804690,4
804691,4
804692,4
804693,4
804694,4
804695,5
804696,4
804697,3
804698,4
804699,4
804700,4
804701,4
804702,4
804703,4
804704,4
804705,4
804706,3
804707,4
804708,4
804709,3
804710,5
804711,4
804712,5
804713,5
804714,4
804715,4
804716,4
804717,4
804718,4
804719,5
804720,5
804721,3
804722,3
804723,5
804724,4
804725,4
804726,4
804727,4
804728,4
804729,4
804730,4
804731,3
804732,4
804733,4
804734,4
804735,4
804736,4
804737,4
804738,4
804739,4
804740,4
804741,4
804742,4
804743,4
804744,4
804745,4
804746,4
804747,1
804748,4
804749,4
804750,5
804751,3
804752,4
804753,4
804754,3
804755,4
804756,4
804757,4
804758,5
804759,4
804760,4
804761,4
804762,4
804763,4
804764,4
804765,4
804766,5
804767,4
804768,4
804769,5
804770,5
804771,4
804772,5
804773,4
804774,4
804775,4
804776,3
804777,4
804778,4
804779,4
804780,4
804781,4
804782,3
804783,4
804784,1
804785,4
804786,4
804787,4
804788,4
804789,4
804790,4
804791,4
804792,3
804793,3
804794,4
804795,4
804796,4
804797,3
804798,4
804799,3
804800,4
804801,4
804802,4
804803,4
804804,4
804805,4
804806,4
804807,4
804808,4
804809,4
804810,4
804811,5
804812,4
804813,4
804814,5
804815,4
804816,4
804817,4
804818,4
804819,4
804820,4
804821,4
804822,4
804823,4
804824,4
804825,4
804826,3
804827,4
804828,4
804829,5
804830,4
804831,4
804832,5
804833,2
804834,4
804835,4
804836,4
804837,4
804838,3
804839,4
804840,4
804841,3
804842,4
804843,5
804844,4
804845,4
804846,4
804847,4
804848,4
804849,4
804850,4
804851,4
804852,4
804853,4
804854,4
804855,4
804856,4
804857,4
804858,4
804859,5
804860,4
804861,4
804862,4
804863,4
804864,4
804865,5
804866,4
804867,4
804868,4
804869,4
804870,3
804871,4
804872,3
804873,4
804874,4
804875,4
804876,4
804877,2
804878,4
804879,4
804880,4
804881,4
804882,4
804883,4
804884,3
804885,4
804886,3
804887,4
804888,4
804889,4
804890,4
804891,5
804892,4
804893,4
804894,4
804895,4
804896,3
804897,3
804898,4
804899,5
804900,4
804901,5
804902,4
804903,4
804904,3
804905,3
804906,4
804907,4
804908,4
804909,4
804910,4
804911,3
804912,5
804913,1
804914,3
804915,5
804916,5
804917,4
804918,4
804919,4
804920,4
804921,3
804922,4
804923,4
804924,4
804925,4
804926,4
804927,4
804928,4
804929,5
804930,4
804931,4
804932,1
804933,4
804934,4
804935,4
804936,3
804937,4
804938,1
804939,5
804940,4
804941,3
804942,3
804943,4
804944,3
804945,4
804946,4
804947,3
804948,4
804949,4
804950,4
804951,1
804952,4
804953,4
804954,4
804955,4
804956,4
804957,4
804958,4
804959,4
804960,4
804961,4
804962,4
804963,4
804964,4
804965,4
804966,4
804967,4
804968,4
804969,5
804970,4
804971,4
804972,3
804973,3
804974,4
804975,4
804976,4
804977,3
804978,3
804979,3
804980,4
804981,4
804982,4
804983,4
804984,5
804985,4
804986,4
804987,3
804988,4
804989,4
804990,3
804991,4
804992,4
804993,4
804994,4
804995,4
804996,3
804997,4
804998,4
804999,3
805000,4
805001,4
805002,4
805003,3
805004,4
805005,4
805006,5
805007,4
805008,4
805009,4
805010,4
805011,4
805012,4
805013,4
805014,4
805015,3
805016,3
805017,4
805018,4
805019,3
805020,4
805021,1
805022,4
805023,4
805024,4
805025,4
805026,4
805027,5
805028,4
805029,4
805030,4
805031,4
805032,4
805033,4
805034,4
805035,4
805036,4
805037,4
805038,4
805039,5
805040,5
805041,4
805042,4
805043,4
805044,4
805045,4
805046,5
805047,4
805048,5
805049,4
805050,4
805051,5
805052,3
805053,4
805054,4
805055,5
805056,4
805057,4
805058,4
805059,4
805060,3
805061,3
805062,4
805063,4
805064,4
805065,4
805066,4
805067,4
805068,4
805069,4
805070,5
805071,5
805072,4
805073,4
805074,4
805075,4
805076,4
805077,4
805078,4
805079,5
805080,4
805081,4
805082,4
805083,4
805084,4
805085,4
805086,4
805087,4
805088,4
805089,4
805090,4
805091,4
805092,3
805093,4
805094,3
805095,3
805096,3
805097,4
805098,4
805099,4
805100,5
805101,5
805102,4
805103,5
805104,5
805105,3
805106,4
805107,3
805108,4
805109,3
805110,3
805111,3
805112,3
805113,3
805114,4
805115,3
805116,4
805117,4
805118,3
805119,3
805120,4
805121,1
805122,3
805123,4
805124,3
805125,4
805126,3
805127,3
805128,3
805129,3
805130,4
805131,4
805132,4
805133,4
805134,4
805135,4
805136,4
805137,4
805138,4
805139,4
805140,4
805141,4
805142,4
805143,4
805144,4
805145,4
805146,4
805147,4
805148,5
805149,4
805150,4
805151,4
805152,4
805153,4
805154,4
805155,4
805156,3
805157,4
805158,4
805159,4
805160,3
805161,2
805162,3
805163,4
805164,4
805165,4
805166,4
805167,3
805168,3
805169,4
805170,4
805171,4
805172,4
805173,3
805174,4
805175,3
805176,4
805177,4
805178,4
805179,3
805180,4
805181,4
805182,4
805183,3
805184,4
805185,4
805186,4
805187,4
805188,4
805189,4
805190,4
805191,3
805192,4
805193,3
805194,4
805195,4
805196,4
805197,3
805198,4
805199,4
805200,4
805201,4
805202,4
805203,4
805204,4
805205,4
805206,4
805207,4
805208,5
805209,4
805210,4
805211,4
805212,5
805213,4
805214,4
805215,4
805216,4
805217,4
805218,4
805219,4
805220,4
805221,4
805222,4
805223,4
805224,5
805225,4
805226,4
805227,4
805228,4
805229,4
805230,4
805231,3
805232,4
805233,3
805234,3
805235,4
805236,4
805237,4
805238,4
805239,4
805240,2
805241,4
805242,4
805243,5
805244,4
805245,4
805246,4
805247,3
805248,4
805249,5
805250,4
805251,4
805252,4
805253,4
805254,4
805255,4
805256,4
805257,4
805258,5
805259,4
805260,3
805261,4
805262,4
805263,3
805264,4
805265,4
805266,3
805267,2
805268,4
805269,4
805270,4
805271,4
805272,4
805273,4
805274,4
805275,4
805276,4
805277,5
805278,5
805279,4
805280,4
805281,4
805282,4
805283,4
805284,4
805285,4
805286,4
805287,4
805288,4
805289,4
805290,5
805291,4
805292,5
805293,4
805294,4
805295,5
805296,1
805297,5
805298,3
805299,4
805300,5
805301,4
805302,4
805303,4
805304,4
805305,4
805306,4
805307,4
805308,3
805309,4
805310,4
805311,4
805312,5
805313,3
805314,3
805315,4
805316,4
805317,4
805318,4
805319,4
805320,4
805321,3
805322,4
805323,4
805324,4
805325,4
805326,4
805327,4
805328,4
805329,4
805330,4
805331,3
805332,5
805333,3
805334,3
805335,3
805336,4
805337,4
805338,5
805339,4
805340,4
805341,5
805342,4
805343,4
805344,4
805345,3
805346,4
805347,3
805348,4
805349,4
